things_id,title,primary_url,other_urls,cluster,topic,proposed_skill,source_type,source_role,quality,actionability,dedupe_group,cluster_reason,second_pass_status,notes
W6BxBkRUZG5s6iWde9X8ko,"Inline Image Previews with Sharp, BlurHash, and Lambda Functions",https://css-tricks.com/inline-image-previews-with-sharp-blurhash-and-lambda-functions/,,frontend-ui-05.md,typography-color-icons-and-media,network-performance,expert_article,secondary,high,high,css-tricks-com-inline-image-previews-with-sharp-blurhash-and-lambda-functions,Practical inline image-placeholder workflow.,secondary,"Retarget to web performance: inline previews, BlurHash, Sharp, and Lambda concern image loading UX."
PefC88bAi4AggCxR6R8tnR,"Introducing ""Unleash the power of Scroll-Driven Animations""  |  Blog  |  Chrome for Developers",https://developer.chrome.com/blog/scroll-driven-animations-video-course?hl=en,,frontend-ui-05.md,motion-and-transitions,motion-interaction,official_docs,primary,high,high,developer-chrome-com-blog-scroll-driven-animations-video-course-hl-en,Official scroll-driven animation course/docs entry point.,primary,Use official scroll-driven animation material as primary reference for scroll-linked motion with progressive enhancement.
Ku9oWS7s6CcZKvJUXwAKNE,Jest snapshot tools,https://loki.js.org/,https://screener.io/ https://percy.io/ https://blog.hichroma.com/introducing-chromatic-ui-testing-for-react-c5cc01a79aaa,testing.md,testing-and-visual-regression,frontend-testing,article_or_reference,secondary,medium,medium,loki-js-org,Multi-URL vendor/tool bundle for visual testing vendor review.,secondary,"Treat snapshot and hosted visual-testing tools as vendor options; compare baseline storage, PR review, browsers, and debugging before adopting."
EQmx9Zw92dUPULMadKjBTR,Learn CSS Subgrid - Ahmad Shadeed,https://ishadeed.com/article/learn-css-subgrid/?utm_source=newsletter&utm_medium=email&utm_campaign=WDRL+300,,frontend-ui-05.md,css-subgrid-nested-card-alignment-and-parent-track-inheritance,css-layout-responsive,expert_article,secondary,high,medium,ishadeed-com-article-learn-css-subgrid-utm-source-newsletter-utm-medium-email-ut,Strong CSS Subgrid article.,primary,"Primary for css-layout-responsive: subgrid solves nested alignment when child components need to inherit parent tracks for titles, descriptions, media, cards, forms, and editorial/list layouts; pair old support notes with current Baseline checks."
Sz9LXzmqASdQXgfQ2K8na,Learn CSS Subgrid - Ahmad Shadeed,https://ishadeed.com/article/learn-css-subgrid/?utm_source=CSS-Weekly&utm_campaign=Issue-504&utm_medium=email,,frontend-ui-05.md,css-subgrid-nested-card-alignment-and-parent-track-inheritance,css-layout-responsive,expert_article,duplicate-support,high,medium,ishadeed-com-article-learn-css-subgrid-utm-source-css-weekly-utm-campaign-issue-,Duplicate CSS Subgrid article with different tracking parameters.,primary,Primary for css-layout-responsive: duplicate/tracking variant of the Ahmad Shadeed subgrid source; decide together with EQmx9Zw92dUPULMadKjBTR and pair old support notes with current Baseline checks.
Ga7AGaG4XpqaaevALg1naW,Learn Images,https://web.dev/learn/images/,,performance-security-backend.md,image-performance-responsive-images-formats-delivery-and-cdns,network-performance,official_docs,primary,high,high,web-dev-learn-images,Official broad image-performance course; strong `s7n-web-performance` source.,primary,"Primary for network-performance with responsive-design cross-reference: broad official image course covering key performance issues, raster vs SVG, GIF/PNG/JPEG/WebP/AVIF, responsive images, srcset/sizes, picture/art direction, compression and encoding automation, CMS/framework integration, and image CDNs; use as umbrella reference for image delivery and responsive media rules."
NzVLBXdityhvxnVxSaNceA,Liquid Glass on the Web – Frontend Masters Blog,https://frontendmasters.com/blog/liquid-glass-on-the-web/,,frontend-ui-05.md,liquid-glass-expressive-effects-contrast-and-performance-caveats,design-system,expert_article,secondary,high,medium,frontendmasters-com-blog-liquid-glass-on-the-web,"Visual-effects article with glass, SVG filter, and accessibility caveats.",secondary,"Secondary for design-system: current expressive-effects example for liquid glass/glassmorphism, backdrop-filter, SVG displacement/blur filters, refraction, highlights, and textured blur; use mainly as caveat material for contrast, readability over unknown backgrounds, UI hierarchy, reduced visual complexity, fallbacks, and performance; cross-reference html-accessibility, motion-interaction, and network-performance."
D345npubf7a86csT1rb61q,"Making content-aware components using CSS :has(), grid, and quantity queries",https://piccalil.li/blog/making-content-aware-components-using-css-has-grid-and-quantity-queries/?ref=main-rss-feed,,frontend-ui-05.md,content-aware-components-has-grid-quantity-container-queries-and-i18n-limits,component-development,expert_article,secondary,high,medium,piccalil-li-blog-making-content-aware-components-using-css-has-grid-and-quantity,"Content-aware CSS components using `:has()`, grid, and quantity queries.",primary,"Primary for component-development with css-layout-responsive/design-system/i18n cross-references: components should adapt to content count, container width, and language length using :has(), quantity queries, Grid, container queries, @supports fallbacks, logical properties, and explicit magic-number caveats."
2H1JnB15fxw9Kmu6y7C25e,Making Sense of React Server Components,https://www.joshwcomeau.com/react/server-components/,,frontend-ui-05.md,react-rendering-and-server-boundaries,react-architecture,expert_article,secondary,high,medium,www-joshwcomeau-com-react-server-components,High-quality React Server Components explainer.,primary,"Use as React Server Components mental-model source for server/client split, data access, and interactivity boundaries."
Nhyw6TeAjQJu6QMw5miJb3,Making Sense of React Server Components,https://www.joshwcomeau.com/react/server-components/,,frontend-ui-05.md,react-rendering-and-server-boundaries,react-architecture,expert_article,duplicate-support,high,medium,www-joshwcomeau-com-react-server-components,Duplicate React Server Components explainer.,primary,Duplicate handled with `2H1JnB15fxw9Kmu6y7C25e`. Duplicate support for Making Sense of React Server Components.
9oaRN8SG1Hgu2a5brFDN6o,Menu-Design Checklist: 17 UX Guidelines,https://www.nngroup.com/articles/menu-design/,,frontend-ui-05.md,navigation-menu-visibility-information-architecture-and-input-robustness,ux-patterns,expert_article,secondary,high,high,www-nngroup-com-articles-menu-design,NN/g menu design checklist.,primary,"Primary for ux-patterns: navigation/menu design as information architecture and orientation, keep navigation visible on larger screens, use expected locations, show current location, provide local navigation for related content, use clear scanable labels, ensure contrast and target size, signify submenus, prefer click/tap over hover-only behavior, avoid deep cascading menus and gimmicky navigation; cross-reference component-development, responsive-design, html-accessibility, and design-system."
EWLPEibbrFkiZbw1RYjbG8,Migrating from Radix to React Aria: Improving Accessibility and UX,"https://argos-ci.com/blog/react-aria-migration?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F%20This%20Week%20In%20React%20#187:%20Next.js,%20Expo,%20Popover,%20rethrow,%20SWR,%20React-Query,%20Astro,%20PPR,%20tRPC,%20zsa,%20Memory%20leaks,%20INP,%20RN%20IDE,%20Skia,%20WebGPU,%20RNSC,%20Atlas,%20Re.Pack,%20Prisma,%20SwiftUI,%20Flutter,%20Angular...%20-%2014027931",,frontend-ui-05.md,react-components-and-interop,react-component,article_or_reference,secondary,medium,medium,argos-ci-com-blog-react-aria-migration-ck-subscriber-id-1866528194-utm-source-co,React Aria migration case study with accessibility tradeoffs.,secondary,Use migration guidance as a comparison lens for Radix and React Aria accessibility and UX tradeoffs.
3QzcLphZTBT9z63RiEvdCG,Modals: Prevent Root Scrolling,https://css-tricks.com/prevent-page-scrolling-when-a-modal-is-open/,,frontend-ui-05.md,modal-scroll-lock-root-scroll-position-and-mobile-safari-caveats,component-development,expert_article,secondary,high,high,css-tricks-com-prevent-page-scrolling-when-a-modal-is-open,Practical modal scroll-lock source with modern-docs caveat.,secondary,"Secondary for component-development: important modal/dialog problem space around preventing background/root scroll, preserving scroll position, avoiding scrollbar reflow, allowing internal modal scroll, and testing iOS Safari/touch leakage; concrete 2019 workaround should be treated as historical/caveat material and paired with current <dialog>, overscroll-behavior, scrollbar-gutter, and browser-support checks."
V7pLWJcxveP4kuoRU3LJkh,Modern CSS Colors,https://piccalil.li/blog/a-pragmatic-guide-to-modern-css-colours-part-two/?ref=main-rss-feed,,frontend-ui-05.md,typography-color-icons-and-media,design-system,expert_article,secondary,high,high,piccalil-li-blog-a-pragmatic-guide-to-modern-css-colours-part-two-ref-main-rss-f,Modern CSS color manipulation and scheme guide.,secondary,Use modern CSS colors as design-token and color-space support source.
KedFFWf1rEpPGYsxhMXKDB,Modern CSS For Dynamic Component-Based Architecture | Modern CSS Solutions,https://moderncss.dev/modern-css-for-dynamic-component-based-architecture/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F+This+Week+In+React+%23148%3A+Remix+Routing%2C+Hydration%2C+React.FC%2C+Vite+%2B+RSC%2C+Zedux%2C+Astro%2C+Tremor%2C+Valhalla%2C+Reanimated%2C+Expo-Apple-Targets%2C+XCode+15...%20-%2011002426,,frontend-ui-05.md,react-rendering-and-server-boundaries,react-architecture,expert_article,secondary,high,high,moderncss-dev-modern-css-for-dynamic-component-based-architecture-ck-subscriber-,Modern CSS component architecture and theming guide.,secondary,"Use as dynamic component/CSS architecture source, with framework and browser-support caveats."
9uHi7h8Gqa9v41wbr9VvY3,Modern CSS Tooltips And Speech Bubbles (Part 1) — Smashing Magazine,https://www.smashingmagazine.com/2024/03/modern-css-tooltips-speech-bubbles-part1/?utm_source=CSS-Weekly&utm_medium=newsletter&utm_campaign=issue-581-march-08-2024,,frontend-ui-05.md,tooltip-speech-bubble-css-shapes-custom-properties-and-edge-clamping,component-development,expert_article,secondary,high,high,www-smashingmagazine-com-2024-03-modern-css-tooltips-speech-bubbles-part1-utm-so,Detailed modern CSS tooltip/speech-bubble implementation.,secondary,"Secondary for component-development: strong CSS shape/API craft for tooltip and speech-bubble visuals using clip-path, border-image, gradients, min()/max(), custom properties, tail position/shape, border-radius corrections, and edge-case clamping; not sufficient as primary tooltip guidance because real tooltip components also need semantics, trigger behavior, dismissal, keyboard/touch support, aria-describedby, popover/anchor positioning, overflow and collision handling."
ANFaGjt7bZgYFMXy7hkE57,"Modern frontend testing with Vitest, Storybook, and Playwright - Defined Networking",https://www.defined.net/blog/modern-frontend-testing/,,testing.md,testing-and-visual-regression,frontend-testing,article_or_reference,secondary,medium,medium,www-defined-net-blog-modern-frontend-testing,"Primary stack-level source for unit, component, visual, E2E, and static-analysis boundaries.",primary,"Use as stack-level testing strategy source separating unit, Storybook component, visual snapshot, E2E, and static analysis responsibilities."
RaQYW8s5DFcmoWypkrRs3E,Network | Playwright,https://playwright.dev/docs/network#record-and-replay-requests,,testing.md,testing-and-visual-regression,frontend-testing,official_docs,primary,high,high,playwright-dev-docs-network-record-and-replay-requests,"Official Playwright network docs are useful, though the requested record/replay anchor no longer matches.",primary,Use Playwright network routing and mocking to make tests deterministic; account for service-worker caveats.
17HCnUvGaMKyxXZVkzLKWY,Neue Variante Touch Erkennung ,https://css-tricks.com/touch-devices-not-judged-size/?utm_source=mobilewebweekly&utm_medium=email,,frontend-ui-05.md,input-capability-responsive-design-pointer-hover-and-touch-assumptions,responsive-design,expert_article,secondary,high,medium,css-tricks-com-touch-devices-not-judged-size-utm-source-mobilewebweekly-utm-medi,Durable guidance on touch capability vs viewport size.,primary,"Primary for responsive-design plus component-development: do not infer touch/hover/input precision from viewport size; use pointer, hover, any-pointer, and any-hover to adapt hit areas, visible controls, hover-dependent UI, and card/menu/form component behavior; account for hybrid devices and multiple input mechanisms; cross-reference ux-patterns and html-accessibility."
4t5jMvm6ttKsjk3SWN2AYv,Node.js Security Best Practices | Node.js,https://nodejs.org/en/docs/guides/security/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F+This+Week+In+React+%23124%3A+FLIP%2C+Lifecycle%2C+Next.js%2C+TypeScript%2C+Vanilla-Extract%2C+LiveView%2C+Remix%2C+GitHub%2C+Race+Conditions%2C+Fontpie%2C+Remotion...%20-%209416696,,js-tooling-09.md,motion-and-transitions,processed-decision,official_docs,primary,high,high,nodejs-org-en-docs-guides-security-ck-subscriber-id-1866528194-utm-source-conver,Official Node.js security best-practices documentation.,ignored,Rejected for this archive pass: Node.js security best practices is not motion interaction or current frontend skill material.
8ssGUJ4p7WstyFjgfNKtRE,Onboarding mit CSS anchor,https://piccalil.li/links/one-of-those-onboarding-uis-with-anchor-positioning/?ref=main-rss-feed,,frontend-ui-05.md,anchor-positioned-onboarding-callouts-and-progressive-enhancement-caveats,component-development,expert_article,secondary,high,medium,piccalil-li-links-one-of-those-onboarding-uis-with-anchor-positioning-ref-main-r,Target article covers onboarding UI with CSS anchor positioning.,secondary,"Secondary for component-development with ux-patterns/baseline cross-references: useful real-world anchor-positioning onboarding/callout pattern, but native anchor positioning is already covered by stronger primary sources and onboarding-specific UX/focus/dismissal rules need separate sources."
FaoTKJcTt6HmVMi7k1UqQy,Optimizing The Image Element LCP — Smashing Magazine,https://www.smashingmagazine.com/2023/01/optimizing-image-element-lcp/,,performance-security-backend.md,image-element-lcp-srcset-sizes-fetchpriority-and-resource-discovery,network-performance,expert_article,secondary,high,high,www-smashingmagazine-com-2023-01-optimizing-image-element-lcp,Practical image LCP source for `s7n-web-performance`.,primary,"Primary for network-performance with responsive-design and component-development cross-references: optimize LCP images through correct img/srcset/sizes, rendered size and DPR-aware variants, avoid lazy-loading LCP images, keep LCP image discoverable in initial HTML, use fetchpriority=high intentionally, understand preload scanner behavior, and avoid blind preload overuse."
A9DpMbiBdeSz9AKXASeuBp,Partial Keyframes • Josh W. Comeau,https://www.joshwcomeau.com/animation/partial-keyframes/,,frontend-ui-05.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,high,www-joshwcomeau-com-animation-partial-keyframes,Practical partial-keyframes animation article.,secondary,Use partial keyframes as animation craft guidance; keep motion purposeful and bounded.
FDLiaaQoUdiKS77TGNSrv6,Passkeys: What the Heck and Why?,https://css-tricks.com/passkeys-what-the-heck-and-why/,,performance-security-backend.md,passkeys-webauthn-api-registration-assertion-and-server-validation,auth-security,expert_article,secondary,high,medium,css-tricks-com-passkeys-what-the-heck-and-why,Secondary passkeys/WebAuthn source deduped under the later Smashing article.,secondary,"Secondary for auth-security, linked to source 30 as technical supplement: API/code-oriented passkeys/WebAuthn explanation covering navigator.credentials.create/get, server challenge, PublicKeyCredential, attestation/assertion, clientDataJSON, origin/challenge validation, public-key storage, and signature verification; cross-reference forms-ux for login and recovery UX."
H2vSAorpXj9royWFZTMqfZ,Perfectly Pointed Tooltips: A Foundation – Frontend Masters Blog,https://frontendmasters.com/blog/perfectly-pointed-tooltips-a-foundation/,,frontend-ui-06.md,tooltip-anchor-positioning-css-popover-placement-and-fallbacks,component-development,expert_article,secondary,high,high,frontendmasters-com-blog-perfectly-pointed-tooltips-a-foundation,Practical CSS Anchor Positioning tooltip article.,primary,"Primary for component-development: modern CSS Anchor Positioning tooltip/floating-ui positioning pattern using anchor-name, position-anchor, position-area, position-try-fallbacks, flip-block, and anchor(); browser support has improved to Baseline Newly available in 2026, so treat as preferred native positioning approach for suitable tooltips/popovers while still testing fallback/collision behavior and adding separate semantics, trigger, dismissal, keyboard/touch, and accessibility rules."
GtPxGMm2QEVUHLgNpLfSw6,PostCSS Plugin für ChromaJS,https://github.com/gka/chroma.js,"http://gka.github.io/palettes/#colors=lightyellow,orangered,deeppink,darkred%7Csteps=9%7Cbez=1%7CcoL=1 https://vis4.net/blog/posts/mastering-multi-hued-color-scales/",frontend-ui-06.md,typography-color-icons-and-media,design-system,article_or_reference,secondary,medium,medium,github-com-gka-chroma-js,URL group includes a durable multi-hued color-scale article and palette helper.,secondary,"Use Chroma/PostCSS source as tooling context for generated color tokens, not runtime design guidance."
C8Z8ZDF6UyDgoymLZ5tnn6,Practical Accessibility Tips You Can Apply Today,https://piccalil.li/blog/practical-accessibility-tips-you-can-apply-today/?ref=main-rss-feed,,frontend-ui-06.md,practical-accessibility-semantic-ui-patterns-dropdowns-modals-and-controls,component-development,expert_article,secondary,high,high,piccalil-li-blog-practical-accessibility-tips-you-can-apply-today-ref-main-rss-f,Practical accessibility snippets and component markup explainers.,primary,"Primary for component-development with html-accessibility cross-reference: practical pattern guidance for accessible dropdowns/modals/controls, prefer semantic elements such as button triggers and structured option lists, use ARIA like aria-expanded/aria-controls as support rather than replacement, and ensure keyboard, screen reader, focus, and assistive-technology usability are part of component APIs and review checklists."
3zNQbsyz9k2bM4nzFdLggX,Printing the web: making webpages look good on paper - Piccalilli,https://piccalil.li/blog/printing-the-web-making-webpages-look-good-on-paper/?utm_source=the-index&utm_medium=newsletter,,frontend-ui-06.md,print-styles-medium-adaptation-and-readable-output,responsive-design,expert_article,secondary,high,medium,piccalil-li-blog-printing-the-web-making-webpages-look-good-on-paper-utm-source-,Durable print stylesheet and print debugging article.,primary,"Primary for responsive-design with html-accessibility/editorial-ux cross-references: responsive design includes print and other media; define print styles, test print preview, handle page size/breaks, visible links, forms, overflow, navigation removal, grayscale contrast, ink use, and print-color-adjust restraint."
9T5Yxa1wmSDZjbWp2VKgGX,Priority Plus Navigation mit JS,https://github.com/VPenkov/okayNav,https://css-tricks.com/the-priority-navigation-pattern/,js-tooling-09.md,typography-color-icons-and-media,ux-patterns,article_or_reference,secondary,medium,high,github-com-vpenkov-okaynav,CSS-Tricks priority-navigation pattern article; ignore old okayNav implementation.,secondary,Retarget to UX patterns: priority-plus navigation affects responsive navigation and disclosure.
YazxJrDcieJVYmHyRDzrbe,"Pure CSS Tabs With Details, Grid, and Subgrid | CSS-Tricks",https://css-tricks.com/pure-css-tabs-with-details-grid-and-subgrid/?ref=labnotes.org,,frontend-ui-06.md,details-name-grid-subgrid-tab-like-disclosure-pattern-caveat,component-development,expert_article,secondary,high,medium,css-tricks-com-pure-css-tabs-with-details-grid-and-subgrid-ref-labnotes-org,"CSS tabs article using `details`, grid, and subgrid.",secondary,"Secondary for component-development: useful progressive-enhancement pattern using details/summary, name, CSS Grid, Subgrid, and ::details-content for tab-like content organization without JS; keep as caveat/alternative because this is native disclosure behavior, not automatically a full ARIA tabs pattern with expected roles and keyboard interaction; cross-reference css-layout-responsive and html-accessibility."
2A7kzYTTWgXACBGMnjjGbH,React 19 lets you write impossible components | Mux,https://www.mux.com/blog/react-19-server-components-and-actions,,frontend-ui-06.md,react-rendering-and-server-boundaries,react-architecture,expert_article,secondary,high,medium,www-mux-com-blog-react-19-server-components-and-actions,React 19 Server Components and Actions article with concrete use cases.,secondary,"Use React 19 impossible-components article as RSC capability/risk context, not as a blanket implementation rule."
F4SxcNqNzc6eTRioiBpS1x,React Aria Components – React Aria,https://react-spectrum.adobe.com/react-aria/react-aria-components.html?ck_subscriber_id=1697729046,,frontend-ui-06.md,react-components-and-interop,react-component,docs,secondary,medium,high,react-spectrum-adobe-com-react-aria-react-aria-components-html-ck-subscriber-id-,Official React Aria Components docs for accessible custom components.,primary,"Use React Aria Components as primary interop/accessibility infrastructure reference, while still requiring product-specific labels and states."
bjSgb8q93XCZg6yU6BGtg,React Hooks: The Deep Cuts,https://css-tricks.com/react-hooks-the-deep-cuts/,,frontend-ui-06.md,react-components-and-interop,react-component,expert_article,secondary,high,high,css-tricks-com-react-hooks-the-deep-cuts,Article-style React hooks guide; secondary to current React docs.,secondary,Use as hooks-depth context; apply only when hook abstractions clarify ownership and effects rather than hiding state flow.
W1VjtM8cD41zRdCJtXKXuJ,React Server Components with Vite and React-Router | Epic Web Dev,https://www.epicweb.dev/tips/react-server-components-with-vite-and-react-router-2zw1q,,frontend-ui-06.md,react-rendering-and-server-boundaries,react-architecture,expert_article,secondary,high,high,www-epicweb-dev-tips-react-server-components-with-vite-and-react-router-2zw1q,Practical RSC implementation tip for Vite and React Router.,secondary,Use as React Router/Vite RSC implementation context; verify current framework support before copying APIs.
XpjwajaJmjFSymT8XA2rx6,"React Server Components, without a framework?",https://timtech.blog/posts/react-server-components-rsc-no-framework/?utm_source=tldrwebdev,,frontend-ui-06.md,react-rendering-and-server-boundaries,react-architecture,article_or_reference,secondary,medium,medium,timtech-blog-posts-react-server-components-rsc-no-framework-utm-source-tldrwebde,No-framework RSC experiment with clear caveats.,secondary,"Use frameworkless RSC source as mental-model and caveat material, not default app architecture."
3XJAUQjYcWgpUKURQC6caV,Rebuilding a featured news section with modern CSS: Vox news - Ahmad Shadeed,https://ishadeed.com/article/rebuild-featured-news-modern-css/,,frontend-ui-06.md,modern-css-news-layout-case-study-grid-gap-has-container-and-fluid-sizing,css-layout-responsive,expert_article,secondary,high,medium,ishadeed-com-article-rebuild-featured-news-modern-css,Strong modern CSS layout rebuild article.,secondary,"Secondary for css-layout-responsive: strong modern CSS layout case study using Grid, gap, aspect-ratio, text wrapping, :has(), fluid sizing, and container queries, but case-study-specific rather than a direct reusable rule source."
VWJTy7jcv7sq1r1BXNtREp,Rebuilding a featured news section with modern CSS: Vox news - Ahmad Shadeed,https://ishadeed.com/article/rebuild-featured-news-modern-css/?utm_source=newsletter&utm_medium=email&utm_campaign=wdrl-312,,frontend-ui-06.md,modern-css-news-layout-case-study-grid-gap-has-container-and-fluid-sizing,css-layout-responsive,expert_article,duplicate-support,high,medium,ishadeed-com-article-rebuild-featured-news-modern-css-utm-source-newsletter-utm-,Duplicate modern CSS layout rebuild article.,secondary,Secondary for css-layout-responsive: duplicate/tracking variant of the Vox modern CSS layout case study; decide together with 3XJAUQjYcWgpUKURQC6caV.
X1Zu8htQT8puU3Jq847WSb,Rebuilding a featured news section with modern CSS: Vox news - Ahmad Shadeed,https://ishadeed.com/article/rebuild-featured-news-modern-css/,,frontend-ui-06.md,modern-css-news-layout-case-study-grid-gap-has-container-and-fluid-sizing,css-layout-responsive,expert_article,duplicate-support,high,medium,ishadeed-com-article-rebuild-featured-news-modern-css,Duplicate modern CSS layout rebuild article.,secondary,Secondary for css-layout-responsive: duplicate/tracking variant of the Vox modern CSS layout case study; decide together with 3XJAUQjYcWgpUKURQC6caV and VWJTy7jcv7sq1r1BXNtREp.
WkSeLg4zJ3iv4coHK7D6wb,Redesign Case Study,https://ishadeed.com/article/redesign-2024/?ck_subscriber_id=1697729046,,frontend-ui-06.md,typography-color-icons-and-media,design-system,expert_article,secondary,high,high,ishadeed-com-article-redesign-2024-ck-subscriber-id-1697729046,Detailed redesign case study with CSS implementation highlights.,secondary,"Use redesign case study as secondary design-system/process inspiration, not a normative source."
WnRXZj2vu69LuHodEyqL8n,Reibungslose Übergänge mit der View Transition API  |  View Transitions  |  Chrome for Developers,https://developer.chrome.com/docs/web-platform/view-transitions?hl=de,,frontend-ui-07.md,view-transition-api-spa-mpa-navigation-continuity-and-motion-rules,motion-interaction,official_docs,primary,high,high,developer-chrome-com-docs-web-platform-view-transitions-hl-de,Official View Transition API documentation.,primary,"Primary for motion-interaction with ux-patterns cross-reference: official View Transition API overview for same-document SPA transitions via document.startViewTransition() and cross-document MPA transitions via @view-transition navigation:auto; use for spatial continuity in navigation, filtering/reordering, list-to-detail, and persistent UI, while enforcing prefers-reduced-motion, performance, focus/scroll context, and semantic navigation checks."
KoF6PZDfx7xeawmRwA74uT,Replacing GSAP with scroll animations,https://piccalil.li/links/replacing-gsap-with-scroll-animations/?ref=main-rss-feed,,frontend-ui-07.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,high,piccalil-li-links-replacing-gsap-with-scroll-animations-ref-main-rss-feed,Practical CSS scroll animation rework article.,secondary,"Use GSAP-to-native scroll animation migration as implementation example, not as blanket replacement rule."
Bzo1tpxKqQLgUNTHZXdYbi,Rethinking Server-Timing As A Critical Monitoring Tool — Smashing Magazine,https://www.smashingmagazine.com/2022/05/rethinking-server-timing-monitoring-tool/,,performance-security-backend.md,react-rendering-and-server-boundaries,network-performance,expert_article,secondary,high,medium,www-smashingmagazine-com-2022-05-rethinking-server-timing-monitoring-tool,Server-Timing observability bridges frontend RUM and backend/CDN signals.,secondary,Retarget to web performance: Server-Timing belongs to production performance observability.
6snSQEt4cge8xb2J9H1Ho6,RSC From Scratch. Part 1: Server Components · reactwg/server-components · Discussion #5 · GitHub,https://github.com/reactwg/server-components/discussions/5,,frontend-ui-07.md,react-rendering-and-server-boundaries,react-architecture,working_group_discussion,primary,high,high,github-com-reactwg-server-components-discussions-5,Guide-like ReactWG Server Components discussion.,primary,Use React WG RSC from-scratch discussion as primary mental-model source for RSC protocol and boundaries.
Caze5uUvVn4cBWdHq7H8c9,RSC From Scratch. Part 1: Server Components · reactwg/server-components · Discussion #5 · GitHub,https://github.com/reactwg/server-components/discussions/5,,frontend-ui-07.md,react-rendering-and-server-boundaries,react-architecture,working_group_discussion,duplicate-support,high,high,github-com-reactwg-server-components-discussions-5,Duplicate ReactWG Server Components guide discussion.,primary,Duplicate handled with `6snSQEt4cge8xb2J9H1Ho6`. Duplicate support for React WG RSC from-scratch discussion.
8V4jYWhNUxGdgiTCsWQC46,Scroll animations with CSS,https://webkit.org/blog/17101/a-guide-to-scroll-driven-animations-with-just-css/,,frontend-ui-07.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,high,webkit-org-blog-17101-a-guide-to-scroll-driven-animations-with-just-css,WebKit CSS scroll-driven animations guide.,secondary,Use CSS scroll animation source as support/context for native scroll-driven motion.
GFfTZrYzLTvUKPhvfbtNzA,Sichere Server durch Header,https://www.smashingmagazine.com/2017/04/secure-web-app-http-headers/,,performance-security-backend.md,http-security-headers-hardening-csp-hsts-clickjacking-and-policy-caveats,web-security,expert_article,secondary,high,medium,www-smashingmagazine-com-2017-04-secure-web-app-http-headers,Security header hardening source; requires current OWASP/MDN verification before skill use.,secondary,"Secondary for web-security: useful historical/explanatory overview of security response headers such as HSTS, CSP, X-Frame-Options/frame-ancestors, X-Content-Type-Options, Referrer-Policy, cookie flags, and older headers; use as context only, because concrete rules must be based on current OWASP/MDN/scanner guidance due to header drift, deprecation, replacement, and context-specific policy tradeoffs."
2eM9FbRLgafx3ULFGUZf9s,Slide Through Unlimited Dimensions With CSS Scroll Timelines,https://css-tricks.com/slide-through-unlimited-dimensions-with-css-scroll-timelines/,,frontend-ui-07.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,high,css-tricks-com-slide-through-unlimited-dimensions-with-css-scroll-timelines,Practical CSS Scroll Timelines article.,secondary,Use scroll timelines source for scroll-driven animation patterns and caveats.
MgrWB7C25KjVb5JSZiDzEQ,Snappy UI Optimization with useDeferredValue,"https://www.joshwcomeau.com/react/use-deferred-value/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F%20This%20Week%20In%20React%20#185:%20React%20Conf,%20useDeferredValue,%20React%20Query,%20refs,%20Next.js%20after,%20mini-react,%20Astro,%20MDXTS,%20Radix,%20Solid,%20Redwood,%20Pigment,%20Apollo,%20Playwright,%20Re.Pack,%20RN-Model3D,%20RN%20perf,%20RN%20Video,%20VisionOS,%20LiveView,%20Anchor%20Positioning%20...%20-%2013902810",,frontend-ui-07.md,testing-and-visual-regression,react-architecture,expert_article,secondary,high,medium,www-joshwcomeau-com-react-use-deferred-value-ck-subscriber-id-1866528194-utm-sou,React `useDeferredValue` UI performance article.,secondary,Duplicate/supporting useDeferredValue source for rendering responsiveness.
TaJ1j2aeDUqyMPcpXwJLwz,Snappy UI Optimization with useDeferredValue,https://www.joshwcomeau.com/react/use-deferred-value/?from=newsletter,,frontend-ui-07.md,react-rendering-and-server-boundaries,react-architecture,expert_article,duplicate-support,high,medium,www-joshwcomeau-com-react-use-deferred-value-from-newsletter,Duplicate React `useDeferredValue` article.,secondary,Use deferred rendering source for keeping input responsive when derived UI work is expensive.
CjKv1LaVS2UR3dECZpj82f,Sneaky Header Blocker Trick • Josh W. Comeau,https://www.joshwcomeau.com/css/header-blockers/,,frontend-ui-07.md,sticky-header-blocker-layering-scroll-collision-and-design-constraints,css-layout-responsive,expert_article,secondary,high,medium,www-joshwcomeau-com-css-header-blockers,Sticky-header collision CSS article.,secondary,"Secondary for css-layout-responsive with design-system/motion-interaction cross-references: clever sticky-header text-obscuring/layering trick and scroll-driven-animation note, but it depends on specific hero/header design constraints and should remain an example/caveat, not a baseline pattern."
